Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
298992,0;2024-03-07;10:44:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;;;VIA LOCAL APOS A QUITANDARIA SENT. BOA VIAGEM;ESPINHEIRO;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
298999,0;2024-03-07;12:36:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV PINHEIROS;;;PROX A GRILLO FLORES  / SENTIDO AEROPORTO;IMBIRIBEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299000,0;2024-03-07;12:40:00;COM VÍTIMA;FINALIZADA;ENGENHO DO MEIO;RUA DOM JOAO MOURA;51;RUA VALDEMAR FALCAO;TERMINAL DE ONIBUS DO ENGENHO DO MEIO;ENGENHO DO MEIO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299003,0;2024-03-07;01:44:00;SEM VÍTIMA;FINALIZADA;SANCHO;RUA ORFEU DO CARNAVAL;;;PRESÍDIO ANIBAL BRUNO;SANCHO;;SUBURBIO;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
299010,0;2024-03-07;03:20:00;COM VÍTIMA;FINALIZADA;SAO JOSE;C SANTA RITA;;;TERMINAL DO CAIS DE SANTA RITA;SAO JOSE;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299011,0;2024-03-07;03:32:00;SEM VÍTIMA;FINALIZADA;GRACAS;AV CONS ROSA E SILVA;295;;EM FRENTE LOJA COLCHÕES STORE;GRACAS;;CIDADE;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
299012,0;2024-03-07;03:46:00;COM VÍTIMA;FINALIZADA;TORRE;RUA CONDE DE IRAJA;;;PROXIMO AO RECIBOM E PROXIMO A PADARIA PAN ARMADA;TORRE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299013,0;2024-03-07;03:56:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV JOAQUIM RIBEIRO;2269;;EM FRENTE A FABRICA DA AGUA MINERAL CAXANGA/ SENTIDO CAMARAGIBE;CAXANGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299016,0;2024-03-07;04:30:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;AV DR EURICO CHAVES;484;;SORVETERIA EXPLOSÃO DE SABOR;CASA AMARELA;;SUBURBIO;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
299019,0;2024-03-07;04:53:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA JOAO FERNANDES VIEIRA;587;;PRÓX. AO HOSPITAL DE FRATURAS;BOA VISTA;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
299023,0;2024-03-07;05:31:00;COM VÍTIMA;FINALIZADA;PINA;RUA MANOEL DE BRITO;;AV REPUBLICA ARABE UNIDA;SEMÁFORO 659;PINA;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299032,0;2024-03-07;06:45:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;88;;EXTRA;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299035,0;2024-03-07;07:36:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA AMARO COUTINHO;;;NA FRENTE DO BAR DO TONHÃO;ENCRUZILHADA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299045,0;2024-03-07;10:19:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV JOSE AMERICO DE ALMEIDA;;;ESCOLA DO CIRCO;MACAXEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299048,0;2024-03-07;11:47:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA DEMOCRITO DE SOUZA FILHO;452;;E/F ANTIGA FACULDADE STA HELENA;MADALENA;;CIDADE;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
299049,0;2024-03-08;01:24:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;AV GOVERNADOR CARLOS DE LIMA CAVALCANTI;LADO LESTE DA PRAÇA DO DERBY;DERBY;75,0;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
299075,0;2024-03-08;08:04:00;SEM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;;RUA JOSE OSORIO;FARMÁCIA PAGUE MENOS;MADALENA;50,0;SUBURBIO;CHOQUE;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
299095,0;2024-03-08;10:05:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;RUA DO MACHADO;;;PROX AO IMPERIO DA CERVEJA;AGUA FRIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
299106,0;2024-03-08;11:39:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA JORNAL VANGUARDA;1360;;EM FRENTE  DO BOM PREÇO AO LADO DA GALERIA CENTRO SUL;BOA VIAGEM;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;;;;;;;;;;;;;
299118,0;2024-03-08;01:36:00;COM VÍTIMA;FINALIZADA;SAO JOSE;AV RIO CAPIBARIBE;153;;EM FRENTE AO CIODS;SAO JOSE;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
